date,songpu_flow_m3s,songpu_water_level_m,huangdu_flow_m3s,huangdu_water_level_m,huangdu_flow_m3s_abs,huangdu_flow_m3s_reverse_flag,huangdu_flow_m3s_3d_mean,huangdu_flow_m3s_7d_mean,songpu_flow_m3s_abs,songpu_flow_m3s_reverse_flag,songpu_flow_m3s_3d_mean,songpu_flow_m3s_7d_mean,huangdu_water_level_m_1d_diff,huangdu_water_level_m_3d_mean,songpu_water_level_m_1d_diff,songpu_water_level_m_3d_mean,songpu_flow_level_coupling,huangdu_flow_level_coupling
2023-11-22,866.0,2.25,21.6,2.63,21.6,0,26.86666666666667,17.187142857142856,866.0,0,787.3333333333334,812.5714285714284,0.040000000000000036,2.6166666666666667,-0.08999999999999986,2.26,1948.5,56.808
2023-11-23,651.0,2.23,20.6,2.61,20.6,0,22.83333333333334,19.905714285714282,651.0,0,801.6666666666666,804.4285714285713,-0.020000000000000018,2.61,-0.020000000000000018,2.2733333333333334,1451.73,53.766
2023-11-24,528.0,2.28,22.2,2.6,22.2,0,21.46666666666667,22.33714285714285,528.0,0,681.6666666666666,765.8571428571428,-0.009999999999999787,2.6133333333333333,0.04999999999999982,2.2533333333333334,1203.84,57.72
2023-11-25,624.0,2.38,26.5,2.62,26.5,0,23.100000000000005,25.114285714285707,624.0,0,601.0,744.9999999999999,0.020000000000000018,2.61,0.10000000000000009,2.2966666666666664,1485.12,69.43
2023-11-26,532.0,2.31,29.3,2.6,29.3,0,26.000000000000004,25.599999999999998,532.0,0,561.3333333333334,670.9999999999999,-0.020000000000000018,2.606666666666667,-0.06999999999999984,2.3233333333333337,1228.92,76.18
2023-11-27,643.0,2.35,8.02,2.61,8.02,0,21.273333333333337,22.07428571428571,643.0,0,599.6666666666666,675.9999999999999,0.009999999999999787,2.61,0.040000000000000036,2.3466666666666667,1511.05,20.932199999999998
2023-11-28,515.0,2.33,-0.683,2.7,0.683,1,12.212333333333335,18.219571428571424,515.0,0,563.3333333333334,622.7142857142856,0.0900000000000003,2.6366666666666667,-0.020000000000000018,2.33,1199.95,-1.8441000000000003
2023-11-29,572.0,2.36,1.91,2.73,1.91,0,3.082333333333336,15.406714285714282,572.0,0,576.6666666666666,580.7142857142856,0.029999999999999805,2.6799999999999997,0.029999999999999805,2.3466666666666662,1349.9199999999998,5.2143
2023-11-30,413.0,2.34,2.02,2.73,2.02,0,1.0823333333333356,12.752428571428567,413.0,0,500.0,546.7142857142856,0.0,2.72,-0.020000000000000018,2.3433333333333333,966.42,5.5146
2023-12-01,788.0,2.45,10.9,2.73,10.9,0,4.943333333333336,11.138142857142853,788.0,0,591.0,583.8571428571428,0.0,2.73,0.11000000000000032,2.3833333333333333,1930.6000000000001,29.757
2023-12-02,787.0,2.29,11.6,2.72,11.6,0,8.173333333333336,9.009571428571425,787.0,0,662.6666666666666,607.142857142857,-0.009999999999999787,2.7266666666666666,-0.16000000000000014,2.36,1802.23,31.552
2023-12-03,730.0,2.25,12.4,2.69,12.4,0,11.633333333333335,6.595285714285709,730.0,0,768.3333333333334,635.4285714285713,-0.03000000000000025,2.7133333333333334,-0.040000000000000036,2.33,1642.5,33.356
2023-12-04,856.0,2.23,27.7,2.67,27.7,0,17.233333333333338,9.406714285714283,856.0,0,791.0,665.8571428571428,-0.020000000000000018,2.6933333333333334,-0.020000000000000018,2.2566666666666664,1908.8799999999999,73.959
2023-12-05,871.0,2.2,30.0,2.61,30.0,0,23.36666666666667,13.789999999999996,871.0,0,819.0,716.7142857142856,-0.06000000000000005,2.6566666666666663,-0.029999999999999805,2.226666666666667,1916.2,78.3
2023-12-06,944.0,2.17,31.0,2.55,31.0,0,29.566666666666674,17.94571428571428,944.0,0,890.3333333333334,769.8571428571428,-0.06000000000000005,2.61,-0.03000000000000025,2.1999999999999997,2048.48,79.05
2023-12-07,841.0,2.12,30.1,2.5,30.1,0,30.36666666666667,21.957142857142856,841.0,0,885.3333333333334,830.9999999999999,-0.04999999999999982,2.5533333333333332,-0.04999999999999982,2.1633333333333336,1782.92,75.25
2023-12-08,954.0,2.13,30.2,2.5,30.2,0,30.433333333333337,24.71428571428571,954.0,0,913.0,854.7142857142856,0.0,2.516666666666667,0.009999999999999787,2.14,2032.02,75.5
2023-12-09,421.0,1.97,30.9,2.48,30.9,0,30.400000000000002,27.471428571428568,421.0,0,738.6666666666666,802.4285714285713,-0.020000000000000018,2.493333333333333,-0.15999999999999992,2.0733333333333333,829.37,76.63199999999999
2023-12-10,441.0,2.18,24.0,2.5,24.0,0,28.36666666666667,29.128571428571426,441.0,0,605.3333333333334,761.142857142857,0.020000000000000018,2.4933333333333336,0.2100000000000002,2.0933333333333333,961.3800000000001,60.0
2023-12-11,394.0,2.25,17.0,2.57,17.0,0,23.96666666666667,27.599999999999998,394.0,0,418.6666666666667,695.142857142857,0.06999999999999984,2.516666666666667,0.06999999999999984,2.1333333333333333,886.5,43.69
2023-12-12,417.0,2.33,0.73,2.62,0.73,0,13.910000000000004,23.418571428571425,417.0,0,417.3333333333333,630.2857142857141,0.050000000000000266,2.563333333333333,0.08000000000000007,2.2533333333333334,971.61,1.9126
2023-12-13,545.0,2.35,-3.42,2.7,3.42,1,4.770000000000002,18.50142857142857,545.0,0,452.0,573.2857142857141,0.08000000000000007,2.6300000000000003,0.020000000000000018,2.31,1280.75,-9.234
2023-12-14,365.0,2.3,7.46,2.7,7.46,0,1.5900000000000023,15.267142857142854,365.0,0,442.3333333333333,505.28571428571416,0.0,2.6733333333333333,-0.050000000000000266,2.3266666666666667,839.4999999999999,20.142
2023-12-15,469.0,2.39,8.73,2.71,8.73,0,4.256666666666669,12.199999999999994,469.0,0,459.6666666666667,435.9999999999999,0.009999999999999787,2.7033333333333336,0.0900000000000003,2.3466666666666667,1120.91,23.6583
2023-12-16,679.0,2.44,3.39,2.75,3.39,0,6.52666666666667,8.269999999999996,679.0,0,504.3333333333333,472.8571428571427,0.040000000000000036,2.72,0.04999999999999982,2.3766666666666665,1656.76,9.3225
2023-12-17,883.0,2.41,7.85,2.73,7.85,0,6.656666666666669,5.962857142857139,883.0,0,677.0,535.9999999999999,-0.020000000000000018,2.7300000000000004,-0.029999999999999805,2.4133333333333336,2128.03,21.4305
2023-12-18,680.0,2.26,4.72,2.67,4.72,0,5.320000000000003,4.208571428571425,680.0,0,747.3333333333334,576.8571428571428,-0.06000000000000005,2.7166666666666663,-0.15000000000000036,2.3699999999999997,1536.8,12.6024
2023-12-19,565.0,2.29,20.5,2.65,20.5,0,11.023333333333335,7.032857142857139,565.0,0,709.3333333333334,597.9999999999999,-0.020000000000000018,2.683333333333333,0.03000000000000025,2.3200000000000003,1293.85,54.324999999999996
2023-12-20,773.0,2.41,31.1,2.67,31.1,0,18.773333333333337,11.96428571428571,773.0,0,672.6666666666666,630.5714285714284,0.020000000000000018,2.6633333333333336,0.1200000000000001,2.3200000000000003,1862.93,83.037
2023-12-21,1180.0,2.35,32.8,2.64,32.8,0,28.133333333333336,15.58428571428571,1180.0,0,839.3333333333334,746.9999999999999,-0.029999999999999805,2.6533333333333333,-0.06000000000000005,2.35,2773.0,86.592
2023-12-22,983.0,2.16,29.4,2.59,29.4,0,31.100000000000005,18.53714285714285,983.0,0,978.6666666666666,820.4285714285713,-0.050000000000000266,2.6333333333333333,-0.18999999999999995,2.3066666666666666,2123.28,76.14599999999999
2023-12-23,874.0,2.12,28.1,2.55,28.1,0,30.100000000000005,22.06714285714285,874.0,0,1012.3333333333334,848.2857142857141,-0.040000000000000036,2.5933333333333333,-0.040000000000000036,2.21,1852.88,71.655
2023-12-24,786.0,2.11,27.3,2.53,27.3,0,28.26666666666667,24.845714285714283,786.0,0,881.0,834.4285714285713,-0.020000000000000018,2.5566666666666666,-0.010000000000000231,2.1300000000000003,1658.4599999999998,69.069
2023-12-25,734.0,2.14,21.0,2.53,21.0,0,25.46666666666667,27.17142857142857,734.0,0,798.0,842.142857142857,0.0,2.5366666666666666,0.03000000000000025,2.1233333333333335,1570.76,53.129999999999995
2023-12-26,692.0,2.15,16.2,2.54,16.2,0,21.5,26.557142857142853,692.0,0,737.3333333333334,860.2857142857141,0.010000000000000231,2.533333333333333,0.009999999999999787,2.1333333333333333,1487.8,41.147999999999996
2023-12-27,478.0,2.16,1.16,2.55,1.16,0,12.786666666666669,22.279999999999994,478.0,0,634.6666666666666,818.142857142857,0.009999999999999787,2.54,0.010000000000000231,2.1500000000000004,1032.48,2.9579999999999997
2023-12-28,489.0,2.26,-1.01,2.6,1.01,1,5.450000000000002,17.449999999999996,489.0,0,553.0,719.4285714285713,0.050000000000000266,2.563333333333333,0.09999999999999964,2.19,1105.1399999999999,-2.6260000000000003
2023-12-29,519.0,2.28,-1.47,2.64,1.47,1,-0.43999999999999767,13.039999999999996,519.0,0,495.3333333333333,653.142857142857,0.040000000000000036,2.5966666666666667,0.020000000000000018,2.233333333333333,1183.32,-3.8808000000000002
2023-12-30,611.0,2.29,1.26,2.66,1.26,0,-0.4066666666666643,9.205714285714281,611.0,0,539.6666666666666,615.5714285714284,0.020000000000000018,2.6333333333333333,0.010000000000000231,2.2766666666666664,1399.19,3.3516000000000004
2023-12-31,596.0,2.28,1.36,2.67,1.36,0,0.38333333333333575,5.499999999999996,596.0,0,575.3333333333334,588.4285714285713,0.009999999999999787,2.6566666666666667,-0.010000000000000231,2.283333333333333,1358.8799999999999,3.6312
2024-01-01,675.0,2.3,3.42,2.67,3.42,0,2.013333333333336,2.9885714285714244,675.0,0,627.3333333333334,579.9999999999999,0.0,2.6666666666666665,0.020000000000000018,2.2899999999999996,1552.4999999999998,9.1314
2024-01-02,590.0,2.29,7.44,2.67,7.44,0,4.073333333333336,1.737142857142853,590.0,0,620.3333333333334,565.4285714285713,0.0,2.67,-0.009999999999999787,2.2899999999999996,1351.1,19.8648
2024-01-03,731.0,2.26,27.5,2.64,27.5,0,12.786666666666669,5.499999999999996,731.0,0,665.3333333333334,601.5714285714284,-0.029999999999999805,2.66,-0.03000000000000025,2.283333333333333,1652.06,72.60000000000001
2024-01-04,914.0,2.28,31.7,2.62,31.7,0,22.213333333333335,10.172857142857138,914.0,0,745.0,662.2857142857141,-0.020000000000000018,2.643333333333333,0.020000000000000018,2.2766666666666664,2083.9199999999996,83.054
2024-01-05,868.0,2.17,32.2,2.57,32.2,0,30.46666666666667,14.982857142857139,868.0,0,837.6666666666666,712.142857142857,-0.050000000000000266,2.61,-0.10999999999999988,2.2366666666666664,1883.56,82.754
2024-01-06,822.0,2.13,31.5,2.53,31.5,0,31.8,19.30285714285714,822.0,0,868.0,742.2857142857141,-0.040000000000000036,2.573333333333333,-0.040000000000000036,2.193333333333333,1750.86,79.695
2024-01-07,684.0,2.19,23.9,2.51,23.9,0,29.2,22.522857142857138,684.0,0,791.3333333333334,754.8571428571428,-0.020000000000000018,2.5366666666666666,0.06000000000000005,2.1633333333333336,1497.96,59.98899999999999
2024-01-08,742.0,2.17,28.9,2.51,28.9,0,28.099999999999998,26.162857142857142,742.0,0,749.3333333333334,764.4285714285713,0.0,2.516666666666666,-0.020000000000000018,2.1633333333333336,1610.1399999999999,72.53899999999999
2024-01-09,682.0,2.13,30.8,2.53,30.8,0,27.866666666666664,29.499999999999996,682.0,0,702.6666666666666,777.5714285714284,0.020000000000000018,2.5166666666666666,-0.040000000000000036,2.1633333333333336,1452.6599999999999,77.92399999999999
2024-01-10,513.0,2.14,8.19,2.52,8.19,0,22.63,26.741428571428568,513.0,0,645.6666666666666,746.4285714285713,-0.009999999999999787,2.5199999999999996,0.010000000000000231,2.146666666666667,1097.8200000000002,20.6388
2024-01-11,606.0,2.26,6.08,2.59,6.08,0,15.023333333333333,23.081428571428567,606.0,0,600.3333333333334,702.4285714285713,0.06999999999999984,2.5466666666666664,0.11999999999999966,2.1766666666666663,1369.56,15.7472
2024-01-12,497.0,2.23,8.34,2.62,8.34,0,7.536666666666666,19.67285714285714,497.0,0,538.6666666666666,649.4285714285713,0.03000000000000025,2.5766666666666667,-0.029999999999999805,2.2100000000000004,1108.31,21.8508
2024-01-13,414.0,2.27,5.54,2.64,5.54,0,6.653333333333333,15.96428571428571,414.0,0,505.6666666666667,591.142857142857,0.020000000000000018,2.6166666666666667,0.040000000000000036,2.2533333333333334,939.78,14.6256
2024-01-14,440.0,2.34,8.47,2.66,8.47,0,7.45,13.759999999999994,440.0,0,450.3333333333333,556.2857142857141,0.020000000000000018,2.64,0.06999999999999984,2.28,1029.6,22.530200000000004
2024-01-15,271.0,2.35,1.28,2.68,1.28,0,5.096666666666667,9.814285714285711,271.0,0,375.0,488.9999999999999,0.020000000000000018,2.66,0.010000000000000231,2.32,636.85,3.4304
2024-01-16,650.0,2.48,1.54,2.72,1.54,0,3.7633333333333336,5.634285714285711,650.0,0,453.6666666666667,484.4285714285713,0.040000000000000036,2.686666666666667,0.1299999999999999,2.39,1612.0,4.1888000000000005
2024-01-17,586.0,2.32,10.5,2.7,10.5,0,4.4399999999999995,5.96428571428571,586.0,0,502.3333333333333,494.8571428571427,-0.020000000000000018,2.7000000000000006,-0.16000000000000014,2.3833333333333333,1359.52,28.35
2024-01-18,620.0,2.33,2.98,2.65,2.98,0,5.006666666666667,5.521428571428567,620.0,0,618.6666666666666,496.8571428571427,-0.050000000000000266,2.69,0.010000000000000231,2.376666666666667,1444.6000000000001,7.896999999999999
2024-01-19,647.0,2.36,6.2,2.67,6.2,0,6.56,5.215714285714283,647.0,0,617.6666666666666,518.2857142857141,0.020000000000000018,2.6733333333333333,0.029999999999999805,2.3366666666666664,1526.9199999999998,16.554
2024-01-20,847.0,2.38,6.38,2.66,6.38,0,5.1866666666666665,5.335714285714282,847.0,0,704.6666666666666,580.142857142857,-0.009999999999999787,2.66,0.020000000000000018,2.3566666666666665,2015.86,16.9708
2024-01-21,607.0,2.42,17.9,2.74,17.9,0,10.159999999999998,6.682857142857139,607.0,0,700.3333333333334,603.9999999999999,0.08000000000000007,2.69,0.040000000000000036,2.3866666666666667,1468.94,49.046
2024-01-22,794.0,2.5,17.0,2.7,17.0,0,13.76,8.928571428571425,794.0,0,749.3333333333334,678.7142857142856,-0.040000000000000036,2.6999999999999997,0.08000000000000007,2.433333333333333,1985.0,45.900000000000006
2024-01-23,1200.0,2.45,25.0,2.69,25.0,0,19.966666666666665,12.279999999999996,1200.0,0,867.0,757.2857142857141,-0.010000000000000231,2.7099999999999995,-0.04999999999999982,2.4566666666666666,2940.0,67.25
2024-01-24,1080.0,2.24,22.7,2.62,22.7,0,21.566666666666666,14.022857142857138,1080.0,0,1024.6666666666667,827.8571428571428,-0.06999999999999984,2.67,-0.20999999999999996,2.396666666666667,2419.2000000000003,59.474000000000004
2024-01-25,799.0,2.16,7.52,2.58,7.52,0,18.406666666666666,14.671428571428565,799.0,0,1026.3333333333333,853.4285714285713,-0.040000000000000036,2.6300000000000003,-0.08000000000000007,2.2833333333333337,1725.8400000000001,19.4016
2024-01-26,619.0,2.21,3.65,2.6,3.65,0,11.29,14.307142857142853,619.0,0,832.6666666666666,849.4285714285713,0.020000000000000018,2.6,0.04999999999999982,2.2033333333333336,1367.99,9.49
2024-01-27,571.0,2.28,0.906,2.62,0.906,0,4.025333333333333,13.525142857142852,571.0,0,663.0,809.9999999999999,0.020000000000000018,2.6,0.06999999999999984,2.216666666666667,1301.8799999999999,2.37372
2024-01-28,592.0,2.32,3.31,2.64,3.31,0,2.622,11.440857142857139,592.0,0,594.0,807.8571428571428,0.020000000000000018,2.62,0.040000000000000036,2.27,1373.4399999999998,8.7384
2024-01-29,570.0,2.33,-2.96,2.65,2.96,1,0.4186666666666666,8.589428571428568,570.0,0,577.6666666666666,775.8571428571428,0.009999999999999787,2.6366666666666667,0.010000000000000231,2.31,1328.1000000000001,-7.843999999999999
2024-01-30,524.0,2.33,-3.97,2.67,3.97,1,-1.2066666666666668,4.4508571428571395,524.0,0,562.0,679.2857142857141,0.020000000000000018,2.6533333333333338,0.0,2.3266666666666667,1220.92,-10.5999
2024-01-31,609.0,2.38,-8.29,2.69,8.29,1,-5.073333333333333,0.02371428571428171,609.0,0,567.6666666666666,611.9999999999999,0.020000000000000018,2.67,0.04999999999999982,2.3466666666666667,1449.4199999999998,-22.300099999999997
2024-02-01,376.0,2.39,7.03,2.71,7.03,0,-1.7433333333333332,-0.0462857142857182,376.0,0,503.0,551.5714285714284,0.020000000000000018,2.69,0.010000000000000231,2.3666666666666667,898.6400000000001,19.0513
2024-02-02,798.0,2.53,20.5,2.73,20.5,0,6.413333333333334,2.3608571428571388,798.0,0,594.3333333333334,577.142857142857,0.020000000000000018,2.7099999999999995,0.13999999999999968,2.433333333333333,2018.9399999999998,55.964999999999996
2024-02-03,919.0,2.55,12.6,2.75,12.6,0,13.376666666666667,4.031428571428568,919.0,0,697.6666666666666,626.8571428571428,0.020000000000000018,2.73,0.020000000000000018,2.4899999999999998,2343.45,34.65
2024-02-04,1100.0,2.55,33.6,2.86,33.6,0,22.233333333333334,8.358571428571425,1100.0,0,939.0,699.4285714285713,0.10999999999999988,2.78,0.0,2.5433333333333334,2805.0,96.096
2024-02-05,1170.0,2.49,24.4,2.8,24.4,0,23.53333333333333,12.267142857142854,1170.0,0,1063.0,785.142857142857,-0.06000000000000005,2.8033333333333332,-0.05999999999999961,2.53,2913.3,68.32
2024-02-06,936.0,2.37,33.6,2.77,33.6,0,30.53333333333333,17.63428571428571,936.0,0,1068.6666666666667,843.9999999999999,-0.029999999999999805,2.81,-0.1200000000000001,2.47,2218.32,93.072
2024-02-07,852.0,2.42,33.4,2.71,33.4,0,30.46666666666667,23.589999999999996,852.0,0,986.0,878.7142857142856,-0.06000000000000005,2.76,0.04999999999999982,2.4266666666666667,2061.84,90.514
2024-02-08,799.0,2.39,33.0,2.69,33.0,0,33.333333333333336,27.299999999999994,799.0,0,862.3333333333334,939.142857142857,-0.020000000000000018,2.723333333333333,-0.029999999999999805,2.393333333333333,1909.6100000000001,88.77
2024-02-09,718.0,2.4,15.7,2.68,15.7,0,27.366666666666664,26.614285714285707,718.0,0,789.6666666666666,927.7142857142856,-0.009999999999999787,2.6933333333333334,0.009999999999999787,2.4033333333333333,1723.2,42.076
2024-02-10,617.0,2.42,8.55,2.73,8.55,0,19.083333333333332,26.03571428571428,617.0,0,711.3333333333334,884.5714285714284,0.04999999999999982,2.6999999999999997,0.020000000000000018,2.4033333333333333,1493.1399999999999,23.341500000000003
2024-02-11,552.0,2.46,6.85,2.75,6.85,0,10.366666666666667,22.21428571428571,552.0,0,629.0,806.2857142857141,0.020000000000000018,2.72,0.040000000000000036,2.4266666666666667,1357.92,18.8375
2024-02-12,539.0,2.51,3.43,2.77,3.43,0,6.276666666666667,19.218571428571426,539.0,0,569.3333333333334,716.142857142857,0.020000000000000018,2.75,0.04999999999999982,2.4633333333333334,1352.8899999999999,9.501100000000001
2024-02-13,604.0,2.5,4.89,2.78,4.89,0,5.056666666666667,15.117142857142852,604.0,0,565.0,668.7142857142856,0.009999999999999787,2.766666666666667,-0.009999999999999787,2.4899999999999998,1510.0,13.594199999999999
2024-02-14,578.0,2.48,4.69,2.78,4.69,0,4.336666666666667,11.015714285714282,578.0,0,573.6666666666666,629.5714285714284,0.0,2.776666666666667,-0.020000000000000018,2.4966666666666666,1433.44,13.0382
2024-02-15,486.0,2.51,5.63,2.8,5.63,0,5.07,7.1057142857142805,486.0,0,556.0,584.8571428571428,0.020000000000000018,2.7866666666666666,0.029999999999999805,2.4966666666666666,1219.86,15.764
2024-02-16,868.0,2.59,28.8,2.79,28.8,0,13.040000000000001,8.977142857142852,868.0,0,644.0,606.2857142857141,-0.009999999999999787,2.7899999999999996,0.08000000000000007,2.526666666666667,2248.12,80.352
2024-02-17,955.0,2.48,32.6,2.75,32.6,0,22.343333333333334,12.412857142857137,955.0,0,769.6666666666666,654.5714285714284,-0.040000000000000036,2.78,-0.10999999999999988,2.5266666666666664,2368.4,89.65
2024-02-18,955.0,2.35,32.1,2.68,32.1,0,31.166666666666668,16.019999999999996,955.0,0,926.0,712.142857142857,-0.06999999999999984,2.7399999999999998,-0.1299999999999999,2.473333333333333,2244.25,86.028
2024-02-19,783.0,2.32,25.7,2.63,25.7,0,30.133333333333336,19.20142857142857,783.0,0,897.6666666666666,746.9999999999999,-0.050000000000000266,2.686666666666667,-0.03000000000000025,2.3833333333333333,1816.56,67.591
2024-02-20,525.0,2.3,21.8,2.62,21.8,0,26.53333333333333,21.617142857142856,525.0,0,754.3333333333334,735.7142857142856,-0.009999999999999787,2.6433333333333335,-0.020000000000000018,2.3233333333333333,1207.5,57.11600000000001
2024-02-21,719.0,2.46,19.5,2.64,19.5,0,22.333333333333332,23.732857142857135,719.0,0,675.6666666666666,755.8571428571428,0.020000000000000018,2.6300000000000003,0.16000000000000014,2.36,1768.74,51.480000000000004
2024-02-22,673.0,2.47,24.8,2.73,24.8,0,22.03333333333333,26.471428571428564,673.0,0,639.0,782.5714285714284,0.08999999999999986,2.6633333333333336,0.010000000000000231,2.41,1662.3100000000002,67.70400000000001
